Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Population_2023,2024,2025,Unnamed: 70,Region,IncomeGroup,SpecialNotes,TableName,Unnamed: 5
Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,269807.0,274896.0,280286.0,285965.0,291942.0,298238.0,304859.0,311805.0,318849.0,322517.0,320803.0,315940.0,309468.0,302281.0,294953.0,287901.0,281031.0,276779.0,276531.0,279846.0,288644.0,303252.0,322216.0,343421.0,364899.0,385547.0,404728.0,422522.0,439651.0,456808.0,474274.0,492217.0,510770.0,530023.0,550138.0,571264.0,593492.0,616893.0,641474.0,667214.0,703279.0,749836.0,797957.0,847862.0,899917.0,947367.0,990343.0,1036044.0,1084530.0,1135673.0,1189085.0,1241835.0,1293483.0,1346218.0,1399828.0,1453923.0,1508186.0,1562396.0,1616422.0,1670177.0,1716468.0,1758786.0,1803545.0,1847549.0,1892516.0,1938431.0,,Sub-Saharan Africa,Upper middle income,,Equatorial Guinea,
Kenya,KEN,"Population, total",SP.POP.TOTL,7695307.0,7987770.0,8299308.0,8627971.0,8973535.0,9338078.0,9717816.0,10111057.0,10518823.0,10939695.0,11368791.0,11788904.0,12206060.0,12634835.0,13070078.0,13511671.0,13957623.0,14428819.0,14934126.0,15460666.0,16018459.0,16601507.0,17206175.0,17846374.0,18514906.0,19201768.0,19901646.0,20616096.0,21356219.0,22118434.0,22892651.0,23646514.0,24382460.0,25117188.0,25857130.0,26601751.0,27344211.0,28101768.0,28888057.0,29733408.0,30642890.0,31619170.0,32629808.0,33652223.0,34713455.0,35796484.0,36904008.0,38036349.0,39206351.0,40408891.0,41598567.0,42758461.0,43888303.0,44986791.0,46051440.0,47088526.0,48139687.0,49197766.0,50207107.0,51202827.0,52217334.0,53219166.0,54252461.0,55339003.0,56432944.0,57532493.0,,Sub-Saharan Africa,Lower middle income,Fiscal year end: June 30; reporting period for national accounts data: CY.,Kenya,
Liberia,LBR,"Population, total",SP.POP.TOTL,1139522.0,1167717.0,1197039.0,1227414.0,1258745.0,1291156.0,1324383.0,1358435.0,1393530.0,1429605.0,1466676.0,1504077.0,1542670.0,1583588.0,1626362.0,1670913.0,1717060.0,1766019.0,1818247.0,1872713.0,1929253.0,1986867.0,2045073.0,2107113.0,2173312.0,2240539.0,2308511.0,2377229.0,2446941.0,2517858.0,2223667.0,1956518.0,2072461.0,2155126.0,2149928.0,2169162.0,2232289.0,2412989.0,2670124.0,2821684.0,2928117.0,3015338.0,3094782.0,3119532.0,3156892.0,3301015.0,3490787.0,3669050.0,3821003.0,3943028.0,4058890.0,4221178.0,4373043.0,4470239.0,4564293.0,4659431.0,4755608.0,4848925.0,4944726.0,5043721.0,5149463.0,5259323.0,5373294.0,5493031.0,5612817.0,5731206.0,,Sub-Saharan Africa,Low income,National accounts data are provided in the US dollar.,Liberia,
Lesotho,LSO,"Population, total",SP.POP.TOTL,736500.0,758824.0,781814.0,805373.0,829437.0,854090.0,881870.0,913982.0,948105.0,983202.0,1019273.0,1056246.0,1094063.0,1132697.0,1172420.0,1213643.0,1253214.0,1289967.0,1327240.0,1366169.0,1406521.0,1448069.0,1490732.0,1534413.0,1578986.0,1624379.0,1666138.0,1703390.0,1739841.0,1775436.0,1809696.0,1842379.0,1873274.0,1901793.0,1927707.0,1951437.0,1972418.0,1988130.0,1998049.0,2003234.0,2003913.0,2000853.0,1994679.0,1985059.0,1971129.0,1953076.0,1945063.0,1953268.0,1966541.0,1980883.0,1996251.0,2014009.0,2034354.0,2056504.0,2080089.0,2104611.0,2130422.0,2157110.0,2183603.0,2209405.0,2235727.0,2261542.0,2286110.0,2311472.0,2337423.0,2363325.0,,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY.,Lesotho,
Madagascar,MDG,"Population, total",SP.POP.TOTL,5111029.0,5246158.0,5384150.0,5525185.0,5669863.0,5819116.0,5974279.0,6136486.0,6306493.0,6484716.0,6672003.0,6868868.0,7074398.0,7288048.0,7509726.0,7739336.0,7976831.0,8222240.0,8475864.0,8737581.0,9006032.0,9279011.0,9557671.0,9843044.0,10134550.0,10433142.0,10736857.0,11047291.0,11369462.0,11704998.0,12055639.0,12421412.0,12800870.0,13197345.0,13613850.0,14051275.0,14510711.0,14990814.0,15489364.0,16000506.0,16516338.0,17032939.0,17549913.0,18071854.0,18606608.0,19159707.0,19730909.0,20318583.0,20923840.0,21547280.0,22183340.0,22822300.0,23462438.0,24109290.0,24764348.0,25426702.0,26099952.0,26788375.0,27494926.0,28219554.0,28953556.0,29691083.0,30437261.0,31195932.0,31964956.0,32740678.0,,Sub-Saharan Africa,Low income,,Madagascar,
Mali,MLI,"Population, total",SP.POP.TOTL,5402550.0,5482283.0,5563917.0,5646605.0,5730125.0,5815487.0,5902204.0,5990906.0,6082979.0,6177704.0,6276472.0,6377944.0,6483726.0,6597106.0,6715436.0,6837261.0,6960979.0,7090979.0,7229651.0,7375266.0,7530515.0,7692766.0,7860194.0,8034400.0,8208599.0,8374663.0,8531277.0,8681164.0,8833996.0,8999938.0,9178830.0,9362888.0,9553540.0,9754786.0,9967031.0,10185365.0,10407278.0,10646495.0,10919573.0,11227415.0,11559290.0,11912158.0,12288050.0,12684955.0,13102409.0,13538647.0,13990139.0,14457775.0,14940782.0,15435539.0,15945198.0,16469049.0,16957033.0,17459615.0,18020267.0,18593022.0,19191289.0,19813011.0,20442030.0,21068405.0,21713836.0,22388630.0,23072640.0,23769127.0,24478595.0,25198821.0,,Sub-Saharan Africa,Low income,,Mali,
Mozambique,MOZ,"Population, total",SP.POP.TOTL,6713695.0,6834936.0,6969364.0,7109828.0,7255061.0,7406421.0,7562990.0,7724550.0,7892613.0,8066951.0,8250506.0,8456317.0,8692935.0,8954242.0,9236093.0,9540817.0,9867209.0,10224975.0,10618250.0,11028809.0,11336221.0,11568127.0,11824370.0,12073822.0,12315954.0,12548949.0,12770578.0,12822574.0,12800558.0,12906842.0,13094537.0,13352090.0,13613316.0,14051192.0,15033853.0,15960530.0,16492480.0,16949982.0,17340464.0,17734506.0,18129653.0,18537729.0,18958338.0,19392475.0,19840313.0,20304569.0,20787087.0,21287635.0,21819036.0,22391745.0,22999235.0,23649039.0,24337846.0,25051611.0,25788475.0,26547572.0,27337105.0,28166393.0,29018644.0,29884380.0,30783688.0,31707800.0,32656246.0,33635160.0,34631766.0,35631653.0,,Sub-Saharan Africa,Low income,,Mozambique,
Mauritania,MRT,"Population, total",SP.POP.TOTL,824298.0,846167.0,869184.0,893423.0,918955.0,945838.0,974157.0,1003843.0,1034739.0,1066754.0,1099806.0,1133702.0,1168355.0,1203838.0,1240188.0,1277330.0,1315336.0,1353768.0,1392713.0,1432758.0,1474043.0,1516877.0,1561176.0,1606746.0,1653693.0,1702107.0,1751835.0,1803014.0,1855859.0,1903048.0,1951878.0,2009738.0,2088135.0,2174328.0,2249454.0,2312017.0,2358188.0,2411306.0,2474651.0,2541698.0,2613441.0,2678760.0,2738655.0,2802046.0,2868664.0,2939059.0,3013660.0,3093059.0,3183269.0,3284448.0,3390965.0,3502811.0,3619034.0,3734318.0,3848514.0,3965959.0,4086657.0,4210600.0,4337685.0,4467708.0,4600131.0,4734874.0,4875637.0,5022441.0,5169395.0,5315065.0,,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),Mauritania,
Mauritius,MUS,"Population, total",SP.POP.TOTL,680331.0,680757.0,700349.0,718861.0,736381.0,753000.0,768813.0,783917.0,798413.0,812405.0,826000.0,839230.0,852053.0,864819.0,878042.0,892000.0,906507.0,921379.0,933499.0,949888.0,966039.0,980462.0,992521.0,1001691.0,1012221.0,1020528.0,1028360.0,1036082.0,1043239.0,1051260.0,1058775.0,1070266.0,1084441.0,1097374.0,1112846.0,1122457.0,1133996.0,1148284.0,1160421.0,1175267.0,1186873.0,1196287.0,1204621.0,1213370.0,1221003.0,1228254.0,1233996.0,1239630.0,1244121.0,1247429.0,1250400.0,1252404.0,1255882.0,1258927.0,1261208.0,1262879.0,1263747.0,1264887.0,1265577.0,1265985.0,1266014.0,1266334.0,1262523.0,1248647.0,1245779.0,1243741.0,,Sub-Saharan Africa,Upper middle income,,Mauritius,
Malawi,MWI,"Population, total",SP.POP.TOTL,3628134.0,3715534.0,3806307.0,3900506.0,3997305.0,4096157.0,4197926.0,4303012.0,4411054.0,4521184.0,4633944.0,4751434.0,4874475.0,5003938.0,5141337.0,5287367.0,5443384.0,5614983.0,5810132.0,6028749.0,6265529.0,6516454.0,6778879.0,7051709.0,7332810.0,7620508.0,7906480.0,8293174.0,8753262.0,9176220.0,9545852.0,9844227.0,10135079.0,10284024.0,10164894.0,10150117.0,10352228.0,10562035.0,10792876.0,11047804.0,11315942.0,11593058.0,11880440.0,12181574.0,12500737.0,12840031.0,13198701.0,13576343.0,13976417.0,14395788.0,14826463.0,15265022.0,15709577.0,16161816.0,16621538.0,17085587.0,17557739.0,18039715.0,18528081.0,19025752.0,19533888.0,20047258.0,20568728.0,21104482.0,21655286.0,22216120.0,,Sub-Saharan Africa,Low income,,Malawi,
Namibia,NAM,"Population, total",SP.POP.TOTL,591465.0,603067.0,615759.0,629589.0,644530.0,660558.0,677655.0,696045.0,715542.0,736120.0,757868.0,780584.0,804399.0,828928.0,854320.0,881032.0,906566.0,931104.0,947269.0,962825.0,981434.0,992500.0,1010308.0,1037511.0,1065989.0,1096890.0,1131081.0,1167889.0,1209696.0,1288947.0,1369303.0,1415684.0,1461322.0,1508697.0,1556304.0,1602170.0,1646103.0,1689264.0,1732745.0,1776368.0,1818647.0,1857048.0,1889970.0,1917464.0,1942082.0,1966582.0,1991888.0,2018600.0,2047056.0,2077394.0,2109811.0,2146325.0,2194654.0,2252508.0,2312139.0,2374300.0,2439213.0,2506853.0,2577327.0,2650494.0,2728762.0,2810548.0,2889662.0,2963095.0,3030131.0,3092816.0,,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY.,Namibia,
Niger,NER,"Population, total",SP.POP.TOTL,3505050.0,3608162.0,3714520.0,3823873.0,3935814.0,4049695.0,4165544.0,4283590.0,4403637.0,4525725.0,4650275.0,4776225.0,4904845.0,5037865.0,5174953.0,5317019.0,5464962.0,5619716.0,5782932.0,5955556.0,6135971.0,6322006.0,6512732.0,6708644.0,6909971.0,7118457.0,7335811.0,7561150.0,7793748.0,8034780.0,8286059.0,8546900.0,8817633.0,9100789.0,9398258.0,9714529.0,10044852.0,10383969.0,10741413.0,11117411.0,11509630.0,11920647.0,12349144.0,12796984.0,13265836.0,13756192.0,14268581.0,14803610.0,15361915.0,15943675.0,16548835.0,17176283.0,17836769.0,18519898.0,19215909.0,19939498.0,20685753.0,21435446.0,22188069.0,22947757.0,23717613.0,24502140.0,25311973.0,26159867.0,27032412.0,27917831.0,,Sub-Saharan Africa,Low income,,Niger,
Nigeria,NGA,"Population, total",SP.POP.TOTL,45053782.0,45989310.0,46965292.0,47973575.0,49012016.0,50086764.0,51188234.0,52293065.0,53432783.0,54631914.0,55893838.0,57214684.0,58601748.0,60082139.0,61679144.0,63410815.0,65258009.0,67234590.0,69326532.0,71498242.0,73764641.0,76068103.0,78378701.0,80438260.0,82526443.0,84897973.0,87235953.0,89591716.0,92020090.0,94531014.0,97120925.0,99720162.0,102372770.0,105122069.0,107935714.0,110819428.0,113754779.0,116754792.0,119846254.0,123047320.0,126382494.0,129862595.0,133471989.0,137202644.0,141057045.0,145017253.0,149077334.0,153267261.0,157595014.0,162049464.0,166642886.0,171379598.0,176200625.0,181049443.0,185896915.0,190671878.0,195443700.0,200254579.0,204938755.0,209485641.0,213996181.0,218529286.0,223150896.0,227882945.0,232679478.0,237527782.0,,Sub-Saharan Africa,Lower middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1970-2020. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Nigeria,
Rwanda,RWA,"Population, total",SP.POP.TOTL,3022294.0,3106779.0,3186025.0,3258890.0,3334834.0,3423210.0,3521626.0,3629577.0,3744010.0,3861271.0,3980669.0,4100044.0,4220335.0,4345047.0,4474228.0,4607728.0,4745954.0,4888240.0,5035171.0,5189541.0,5353259.0,5527230.0,5711549.0,5905311.0,6107627.0,6317228.0,6531881.0,6749493.0,6968071.0,7184706.0,7375307.0,7526966.0,7683266.0,7981132.0,6792352.0,5674118.0,6708764.0,7755238.0,8081681.0,8147912.0,8213931.0,8287094.0,8400180.0,8586875.0,8816844.0,9054528.0,9299246.0,9549933.0,9804269.0,10060432.0,10317553.0,10573733.0,10829901.0,11093340.0,11364757.0,11640022.0,11919183.0,12202060.0,12487996.0,12776103.0,13065837.0,13355260.0,13651030.0,13954471.0,14256567.0,14569341.0,,Sub-Saharan Africa,Low income,,Rwanda,
Sudan,SDN,"Population, total",SP.POP.TOTL,8364489.0,8634941.0,8919028.0,9218077.0,9531109.0,9858030.0,10197578.0,10550597.0,10917999.0,11298936.0,11695771.0,12105539.0,12527856.0,13049315.0,13580723.0,14064798.0,14569716.0,15086614.0,15695003.0,16355352.0,17058905.0,17780572.0,18486645.0,19109770.0,19546528.0,19905872.0,20288238.0,20704904.0,21138431.0,21578022.0,22021481.0,22470676.0,22927355.0,23445592.0,24043948.0,24672143.0,25231528.0,25799821.0,26458999.0,27130613.0,27816745.0,28516770.0,29228727.0,29896035.0,30556637.0,31262444.0,31992435.0,32764135.0,33623980.0,34569113.0,35414399.0,36140806.0,36923178.0,37785849.0,38823318.0,40024431.0,41259892.0,42714306.0,44230596.0,45548175.0,46789231.0,48066924.0,49383346.0,50042791.0,50448963.0,51662147.0,,Sub-Saharan Africa,Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 2018-2020. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Sudan,
Senegal,SEN,"Population, total",SP.POP.TOTL,3340907.0,3436375.0,3534686.0,3635876.0,3740535.0,3849788.0,3964299.0,4083870.0,4207587.0,4334974.0,4466328.0,4601864.0,4741631.0,4885181.0,5029437.0,5170810.0,5308564.0,5439549.0,5568096.0,5702895.0,5845638.0,5997160.0,6156961.0,6324504.0,6499364.0,6683287.0,6878192.0,7081530.0,7289618.0,7502207.0,7720523.0,7943085.0,8168395.0,8396288.0,8624078.0,8848101.0,9067014.0,9283495.0,9502952.0,9730887.0,9968260.0,10212942.0,10466214.0,10721176.0,10975704.0,11235472.0,11500094.0,11770344.0,12048959.0,12337389.0,12635413.0,12958897.0,13310495.0,13710849.0,14152102.0,14593331.0,15034521.0,15475002.0,15914498.0,16352922.0,16789219.0,17220867.0,17651103.0,18077573.0,18501984.0,18931966.0,,Sub-Saharan Africa,Lower middle income,,Senegal,
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,2268356.0,2304227.0,2342242.0,2382258.0,2424390.0,2468666.0,2514638.0,2562384.0,2611532.0,2661365.0,2712286.0,2763222.0,2814388.0,2866955.0,2920459.0,2974657.0,3028820.0,3085354.0,3145517.0,3207499.0,3272089.0,3338940.0,3408183.0,3481646.0,3558758.0,3638438.0,3728380.0,3829718.0,3934517.0,4034037.0,4196828.0,4246267.0,4166366.0,4157130.0,4173105.0,4179179.0,4199210.0,4253716.0,4295785.0,4318043.0,4423611.0,4692716.0,4971435.0,5177687.0,5355717.0,5501712.0,5624466.0,5749352.0,5894722.0,6055646.0,6222714.0,6387251.0,6551080.0,6714051.0,6876385.0,7037655.0,7205328.0,7379299.0,7554563.0,7731991.0,7912558.0,8094602.0,8276807.0,8460512.0,8642022.0,8819794.0,,Sub-Saharan Africa,Low income,,Sierra Leone,
"Somalia, Fed. Rep.",SOM,"Population, total",SP.POP.TOTL,2876331.0,2952054.0,3030091.0,3110361.0,3192796.0,3277874.0,3365106.0,3454537.0,3546590.0,3641015.0,3738448.0,3837691.0,3939436.0,4045592.0,4151842.0,4257535.0,4365812.0,4484050.0,4814892.0,5449117.0,5936154.0,5982849.0,6003840.0,6198430.0,6428389.0,6693289.0,6974788.0,7228302.0,7235360.0,7114817.0,7082811.0,6813760.0,6495107.0,6681399.0,7026797.0,7285007.0,7554474.0,7824525.0,8155417.0,8492059.0,8838713.0,9198493.0,9550063.0,9909157.0,10280998.0,10644228.0,10975502.0,11322582.0,11663084.0,11961201.0,12261756.0,12348830.0,12461160.0,12869594.0,13339491.0,13806963.0,14348740.0,14916629.0,15452487.0,16030971.0,16651191.0,17271431.0,17801897.0,18358615.0,19009151.0,19654739.0,,Sub-Saharan Africa,Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1977-2017. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.","Somalia, Fed. Rep.",
South Sudan,SSD,"Population, total",SP.POP.TOTL,2931559.0,2976724.0,3024308.0,3072669.0,3129918.0,3189835.0,3236423.0,3277648.0,3321528.0,3365533.0,3409614.0,3468646.0,3542497.0,3627383.0,3723259.0,3821494.0,3921910.0,4024032.0,4127657.0,4232605.0,4339030.0,4447272.0,4557686.0,4661574.0,4750627.0,4834296.0,4921240.0,4962395.0,4848029.0,4713229.0,4737633.0,4836677.0,4909749.0,4956002.0,5071184.0,5225836.0,5356925.0,5509136.0,5620068.0,5771628.0,6032267.0,6308391.0,6596806.0,6903127.0,7233041.0,7590143.0,7976526.0,8388788.0,8817647.0,9243556.0,9745953.0,10288109.0,10756240.0,11166275.0,11235073.0,11107561.0,10830102.0,10259154.0,10122977.0,10423384.0,10698467.0,10865780.0,11021177.0,11483374.0,11943408.0,12188788.0,,Sub-Saharan Africa,Low income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",South Sudan,
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,68012.0,68707.0,69403.0,70112.0,70865.0,71680.0,72576.0,73596.0,74765.0,76083.0,77626.0,79330.0,81041.0,82798.0,84672.0,86708.0,88922.0,91301.0,93794.0,96252.0,98544.0,100615.0,102508.0,104380.0,106394.0,108658.0,111150.0,113919.0,116939.0,119979.0,122980.0,125697.0,128110.0,130467.0,132732.0,134895.0,136962.0,138922.0,140751.0,142442.0,144018.0,146375.0,149922.0,153814.0,157705.0,161639.0,165638.0,169700.0,173793.0,177853.0,181802.0,185649.0,189439.0,193148.0,196767.0,200291.0,203689.0,206970.0,210187.0,213392.0,217435.0,221961.0,226305.0,230871.0,235536.0,240254.0,,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new Dobra STN = 1000 old Dobra STD),São Tomé and Principe,
Eswatini,SWZ,"Population, total",SP.POP.TOTL,345337.0,353264.0,361365.0,369759.0,378656.0,388336.0,398766.0,409031.0,419147.0,429875.0,441216.0,453183.0,465788.0,479038.0,492988.0,507673.0,523330.0,540348.0,558446.0,577199.0,596644.0,616808.0,637652.0,658957.0,680783.0,706196.0,734732.0,763811.0,799798.0,837800.0,872428.0,908189.0,943416.0,971318.0,971212.0,970433.0,989841.0,1006635.0,1019653.0,1030782.0,1041414.0,1051064.0,1059441.0,1066700.0,1073159.0,1079022.0,1084436.0,1090705.0,1098091.0,1105153.0,1111650.0,1117833.0,1123863.0,1129990.0,1136299.0,1142813.0,1149507.0,1158195.0,1168929.0,1179874.0,1192729.0,1206593.0,1218917.0,1230506.0,1242822.0,1256174.0,,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.,Eswatini,
Seychelles,SYC,"Population, total",SP.POP.TOTL,41700.0,42889.0,44042.0,45176.0,46322.0,47500.0,48699.0,49911.0,51134.0,52365.0,53600.0,54695.0,56029.0,56892.0,57937.0,59292.0,60504.0,61786.0,62150.0,62686.0,63261.0,64035.0,64413.0,64335.0,64717.0,65244.0,65652.0,68499.0,68755.0,69167.0,69507.0,70439.0,70763.0,72253.0,74205.0,75304.0,76417.0,77319.0,78846.0,80410.0,81131.0,81202.0,83723.0,82781.0,82475.0,82858.0,84600.0,85033.0,86956.0,87298.0,89770.0,87441.0,88303.0,89949.0,91359.0,93419.0,94677.0,95843.0,96762.0,97625.0,98462.0,99258.0,119878.0,119773.0,121354.0,122730.0,,Sub-Saharan Africa,High income,,Seychelles,
Chad,TCD,"Population, total",SP.POP.TOTL,3049838.0,3111947.0,3175598.0,3240905.0,3307479.0,3374220.0,3440903.0,3508512.0,3578231.0,3651113.0,3727828.0,3807316.0,3893252.0,3985909.0,4078356.0,4167234.0,4251297.0,4331667.0,4411366.0,4505384.0,4515453.0,4520959.0,4738483.0,4979130.0,5045145.0,5096269.0,5251069.0,5438309.0,5625602.0,5819586.0,5982833.0,6205676.0,6474656.0,6629146.0,6783450.0,7089064.0,7410108.0,7670366.0,7938840.0,8222705.0,8512093.0,8804124.0,9116192.0,9487833.0,9920036.0,10328092.0,10706424.0,11081660.0,11476296.0,11893754.0,12312575.0,12754997.0,13210998.0,13691079.0,14188678.0,14647621.0,15114655.0,15622759.0,16156531.0,16685223.0,17224679.0,17828273.0,18455316.0,19319064.0,20299123.0,21003705.0,,Sub-Saharan Africa,Low income,,Chad,
Togo,TGO,"Population, total",SP.POP.TOTL,1673110.0,1702717.0,1732959.0,1765072.0,1799410.0,1835588.0,1873489.0,1912764.0,1953523.0,2043416.0,2149478.0,2219826.0,2283863.0,2344510.0,2404292.0,2463796.0,2523488.0,2583984.0,2646501.0,2714349.0,2791408.0,2879440.0,2961652.0,3033077.0,3105743.0,3194539.0,3296340.0,3397614.0,3501545.0,3606918.0,3714021.0,3822636.0,3932581.0,3887974.0,3904183.0,4110450.0,4291136.0,4438794.0,4551635.0,4665754.0,4783722.0,4904144.0,5027130.0,5154112.0,5281320.0,5413154.0,5569664.0,5748443.0,5936138.0,6130946.0,6325788.0,6500582.0,6653718.0,6798848.0,6937644.0,7071502.0,7200884.0,7324386.0,7458206.0,7619925.0,7788054.0,7936176.0,8068616.0,8223850.0,8406558.0,8591626.0,,Sub-Saharan Africa,Lower middle income,,Togo,
Tanzania,TZA,"Population, total",SP.POP.TOTL,9901419.0,10187886.0,10487756.0,10799528.0,11127826.0,11470728.0,11827459.0,12200109.0,12602076.0,13036700.0,13492677.0,13971451.0,14479308.0,15010101.0,15561630.0,16138361.0,16736211.0,17352929.0,17976566.0,18592038.0,19189769.0,19784703.0,20398571.0,21079874.0,21779066.0,22501693.0,23258959.0,24030378.0,24769686.0,25438759.0,26110207.0,26780436.0,27457588.0,28332692.0,29442356.0,30383497.0,30945762.0,31578089.0,32420458.0,33300330.0,34260139.0,35198299.0,36121304.0,37089555.0,38109668.0,39182076.0,40294902.0,41435512.0,42570728.0,43633982.0,44758488.0,46029367.0,47374260.0,48824128.0,50351512.0,52020962.0,53824013.0,55652890.0,57437145.0,59174891.0,60972798.0,62830412.0,64711821.0,66617606.0,68560157.0,70545865.0,,Sub-Saharan Africa,Lower middle income,,Tanzania,
Uganda,UGA,"Population, total",SP.POP.TOTL,7640973.0,7862217.0,8092231.0,8333663.0,8586363.0,8849203.0,9122864.0,9408924.0,9708632.0,10014858.0,10321603.0,10618206.0,10885796.0,11144236.0,11424846.0,11725240.0,12037294.0,12359669.0,12692113.0,13002163.0,13275741.0,13556452.0,13873631.0,14221881.0,14607677.0,15023681.0,15467579.0,15954170.0,16470483.0,17010698.0,17569897.0,18155901.0,18785032.0,19445161.0,20108801.0,20665667.0,21231550.0,21856046.0,22515806.0,23257281.0,24000150.0,24745676.0,25532870.0,26352124.0,27154515.0,27963289.0,28794003.0,29653430.0,30539553.0,31451151.0,32390802.0,33354543.0,34337438.0,35337042.0,36395539.0,37531446.0,38799152.0,40177388.0,41565831.0,42999637.0,44457152.0,45910930.0,47312719.0,48656601.0,50015092.0,51384894.0,,Sub-Saharan Africa,Low income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1960-2009. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Uganda,
South Africa,ZAF,"Population, total",SP.POP.TOTL,16440172.0,16908035.0,17418522.0,17954564.0,18511361.0,19089380.0,19690087.0,20314066.0,20957287.0,21614676.0,22279984.0,22942143.0,23609456.0,24294263.0,24989108.0,25690940.0,26395450.0,27118952.0,27869507.0,28634162.0,29518857.0,30541044.0,31615339.0,32739304.0,33892788.0,35042093.0,36180515.0,37326190.0,38480649.0,39628575.0,40746268.0,41687898.0,42443509.0,43297156.0,44004139.0,44541554.0,45123018.0,45666838.0,46223880.0,46730335.0,47159719.0,47566800.0,48019415.0,48500348.0,48991421.0,49490033.0,49998277.0,50528584.0,51114599.0,51728516.0,52344051.0,52995205.0,53782567.0,54678791.0,55594838.0,56723537.0,57259551.0,57635162.0,58613001.0,59587885.0,60562381.0,61502603.0,62378410.0,63212384.0,64007187.0,64747319.0,,Sub-Saharan Africa,Upper middle income,Fiscal year end: March 31; reporting period for national accounts data: CY.,South Africa,
